PanjivaRecordID,combined_score,hdf_score,normal_id_list,score
295100762,9.9327194318742,1.0,200139902;200818238;200341759;200518591;199942335;201727935;201397435;201363517;200930938;199481082;199403642;199707002;201398518;201500726;201644342;200283320;201117624;201330424;201399800;200710520;200929145;199550201;200920956;199560252;199984636;200308977;200189105;199436593;200341745;198238769;201655601;201500721;200239475;200595891;201350067;201746867;201655603;201538995;199443187;198234803;199395381;200239477;199511925;199475445;201636663;201453303;200269998;200498990;200979246;200185262;200941998;199555502;201092206;200788400;201092208;200650608;200201840;200849583;200227186;199576754;200788402;200223794;200930343;199885799;199662567;200824743;201774375;200692519;200407655;201311845;201290469;200370420;201397864;200339304;199555496;201685864;201538792;200986280;199491432;201525672;200941992;200175080;200167396;200799844;201518628;201725987;201336163;201538988;200562860;199511980;200740514;199440802;201487458;199649826;199442274;199940570;200309210;199600922;199554450;200716754,9.9327194318742
241733142,9.9327194318742,1.0,200139902;200818238;200341759;200518591;199942335;201727935;201397435;201363517;200930938;199481082;199403642;199707002;201398518;201500726;201644342;200283320;201117624;201330424;201399800;200710520;200929145;199550201;200920956;199560252;199984636;200308977;200189105;199436593;200341745;198238769;201655601;201500721;200239475;200595891;201350067;201746867;201655603;201538995;199443187;198234803;199395381;200239477;199511925;199475445;201636663;201453303;200269998;200498990;200979246;200185262;200941998;199555502;201092206;200788400;201092208;200650608;200201840;200849583;200227186;199576754;200788402;200223794;200930343;199885799;199662567;200824743;201774375;200692519;200407655;201311845;201290469;200370420;201397864;200339304;199555496;201685864;201538792;200986280;199491432;201525672;200941992;200175080;200167396;200799844;201518628;201725987;201336163;201538988;200562860;199511980;200740514;199440802;201487458;199649826;199442274;199940570;200309210;199600922;199554450;200716754,9.9327194318742
244830358,9.91450131250872,1.0,166517568;255374177;257501839;255468295;288393814;291563915;263114508;262835884;266145923;262879329;263434893;277783947;169605881;169683947;169186408;169691802;169104519;170486484;169545972;169583947;190088895;189643240;190124802;205127480;248632569;248628626;248022608;250676258;248550461;210645722;196982997;196998422;197161512;229899923;229957618;230647943;186492132;222174038;175369268;174549086;175318487;175298906;238180535;237783321;237978274;218215803;218193736;215958114;193872740;193708066;193802290;273656959;273605821;273641760;245776510;244830501;245864474;246320588;244830358;246315968;260234744;261483164;262183689;286342536;285133539;214649327;214268402;252748713;252905936;234200134;234253084;160512479;269065389;270378908;270346090;182465256;178887303;179108570;225134591;296505454;241781947;241458365;241621669;241204825,9.91450131250872
162631927,9.91029547718932,1.0,200805318;165913851;167947414;254597049;257549197;262968063;266050925;264955014;266675197;265978781;277862668;279531769;171339431;171561841;188958862;281691908;282113306;281641428;204344208;203677001;202926851;250643232;247943428;248982775;250469704;248982759;210020344;196659428;195780531;228016933;229602163;228916436;184724382;221613807;221023701;219836718;173909675;173468144;206923196;207394541;206718996;237493082;235898128;216922771;217710607;193214765;192417939;274319615;274732659;272992754;273492431;244404337;244588215;245226017;245650238;244776095;259015976;260240264;259733914;284569258;212924843;212641316;213568243;212641315;252525456;233107452;232034620;233674595;232072960;232786381;162491493;270788621;269400844;269494448;269494465;270604968;267023797;162631927;165508421;165621401;181235178;181451312;181715276;182850710;182338841;177819200;178701707;177263767;225573813;223786407;225955054;223952195;225146352;225648897;295411587;240016818;241505131;240514000,9.91029547718932
181451312,9.91029547718932,1.0,200805318;165913851;167947414;254597049;257549197;262968063;266050925;264955014;266675197;265978781;277862668;279531769;171339431;171561841;188958862;281691908;282113306;281641428;204344208;203677001;202926851;250643232;247943428;248982775;250469704;248982759;210020344;196659428;195780531;228016933;229602163;228916436;184724382;221613807;221023701;219836718;173909675;173468144;206923196;207394541;206718996;237493082;235898128;216922771;217710607;193214765;192417939;274319615;274732659;272992754;273492431;244404337;244588215;245226017;245650238;244776095;259015976;260240264;259733914;284569258;212924843;212641316;213568243;212641315;252525456;233107452;232034620;233674595;232072960;232786381;162491493;270788621;269400844;269494448;269494465;270604968;267023797;162631927;165508421;165621401;181235178;181451312;181715276;182850710;182338841;177819200;178701707;177263767;225573813;223786407;225955054;223952195;225146352;225648897;295411587;240016818;241505131;240514000,9.91029547718932
243479012,9.905807228707511,1.0,201332862;200783742;200058302;201534782;201453310;201742654;200854014;199538687;201659583;199519807;200026559;199892415;200813755;200766395;201430011;200908155;199813819;201743741;201742845;201565437;199481085;201750269;200766397;200021501;200026557;201655226;200908154;200572602;201437050;199975802;200789494;201417462;201430008;201369080;201619256;199332984;200923896;200281400;200813753;201744377;201418489;201743737;199332985;201655228;201745340;199940465;200926321;201158001;201659571;201397875;201422515;201417459;199883699;200397813;201744373;201728757;201422517;201079925;201415607;199519223;199332983;201750263;200540727;201744430;200926318;200894896;200281456;199940591;201015535;200574959;200789487;200109810;199554482;199940466;201015527;200789479;201532007;200926309;200128165;200850917;201723237;201613925;201418484;200189620;200789492;199554484;201486120;199517032;201678696;201525604;201413092;201344356;201486116;200240612;199481443;199877667;200854444;201790252;201486114;201316322,9.905807228707511
239347244,9.905807228707511,1.0,201332862;200783742;200058302;201534782;201453310;201742654;200854014;199538687;201659583;199519807;200026559;199892415;200813755;200766395;201430011;200908155;199813819;201743741;201742845;201565437;199481085;201750269;200766397;200021501;200026557;201655226;200908154;200572602;201437050;199975802;200789494;201417462;201430008;201369080;201619256;199332984;200923896;200281400;200813753;201744377;201418489;201743737;199332985;201655228;201745340;199940465;200926321;201158001;201659571;201397875;201422515;201417459;199883699;200397813;201744373;201728757;201422517;201079925;201415607;199519223;199332983;201750263;200540727;201744430;200926318;200894896;200281456;199940591;201015535;200574959;200789487;200109810;199554482;199940466;201015527;200789479;201532007;200926309;200128165;200850917;201723237;201613925;201418484;200189620;200789492;199554484;201486120;199517032;201678696;201525604;201413092;201344356;201486116;200240612;199481443;199877667;200854444;201790252;201486114;201316322,9.905807228707511
173592619,9.895767552557276,1.0,200999706;200957679;257668638;257669284;264554731;264555475;277666798;277666799;277666800;277639365;168438948;189712178;280113495;280113670;280101510;280058985;280113499;210156457;229987181;185954248;221869831;173592619;174652115;193087400;273057598;273057593;245748969;261345465;261330345;284650015;284649376;214329091;214290058;253096371;159878043;269001830;269001831;226086215;226110257;226109569;295125035;295100761;241733349,9.895767552557276
244830501,9.879673381642961,1.0,166517568;255374177;257501839;255468295;288393814;291563915;263114508;262835884;266145923;262879329;263434893;277783947;169605881;169683947;169186408;169691802;169104519;170486484;169545972;169583947;190088895;189643240;190124802;205127480;248632569;248628626;248022608;250676258;248550461;210645722;196982997;196998422;197161512;229899923;229957618;230647943;186492132;222174038;175369268;174549086;175318487;175298906;238180535;237783321;237978274;218215803;218193736;215958114;193872740;193708066;193802290;273656959;273605821;273641760;245776510;244830501;245864474;246320588;244830358;246315968;260234744;261483164;262183689;286342536;285133539;214649327;214268402;252748713;252905936;234200134;234253084;160512479;269065389;270378908;270346090;182465256;178887303;179108570;225134591;296505454;241781947;241458365;241621669;241204825,9.879673381642961
220602315,9.873954230646593,1.0,199469502;199469503;199703793;199703792;199703794;200599397;201700963;198240486;200593833;200593834;199609642;199469515;199358678;201700960;201846205;200369241;200154862;200435070;200852993;200517697;201384193;201846659;200574617;199469520;198233318;200471635;200720248;201092510;201088524;201093030;200086861;200355213;201088527;168110783;166852219;165953850;167944891;165987172;166428439;166714293;168109514;166313867;256917115;257790512;257353767;255453342;257086184;254834346;255791731;254943111;254649973;257432581;255064601;257498504;257353769;255078219;254834341;256793475;257088643;257660175;255669650;255453343;255800135;258124212;255802049;255802221;255800872;257785222;255800916;255800852;255802068;255802628;258124164;257097037;258124163;258285704;257047768;290514623;290610618;290166769;291142635;288849451;291560295;291043880;290330717;291142633;291874090;291142634;291054536;288789068;288789075;288315478;288595733;291546687;291054534;291860732;290303636;291560148;290257524;292374178,9.873954230646593
