PanjivaRecordID,combined_score,hdf_score,normal_id_list,score
118894569,10.673225270673091,1.0,119333078;118894569;119567759;119159618;148397473;113567560;131358038;132307824;121940926;121952043;136250946;125074402;134548675;123775432;126730940;116108037;150137557,10.673225270673091
148924872,10.664009151067988,1.0,148924872;133105542;136007480;136173601;136846028;136846016;135732302;139160121;137006011;137335271;137335270;137006018;140672324,10.664009151067988
117311334,10.66088412170212,1.0,134259676;133701127;112385143;112385141;112385140;111976521;111976522;111976526;112054234;142640498;142640497;117311334;107261757;151658315;151658302;151658314;151657433;152331625;152585075;152585071;152585072;152585073;152961725;138290227;134806519;134830475;143398263;145544889;145544890;107753073,10.66088412170212
137006011,10.660824140430982,1.0,148924872;133105542;136007480;136173601;136846028;136846016;135732302;139160121;137006011;137335271;137335270;137006018;140672324,10.660824140430982
137006018,10.660824140430982,1.0,148924872;133105542;136007480;136173601;136846028;136846016;135732302;139160121;137006011;137335271;137335270;137006018;140672324,10.660824140430982
151660487,10.659334309600506,1.0,133976762;133941947;134063350;134063349;133404536;133795448;134063212;133404535;134063346;134063210;133984618;133764129;133404516;133893346;133764130;133424926;134035806;133404507;133404511;134052374;134260630;134063376;133404547;134071897;133412241;134037139;134063372;134063297;134399425;133404509;134063261;133795661;133447640;133788736;133404506;134260555;118970106;118970104;118970105;119398118;119086510;118975266;119149462;118816478;118975248;119509450;118975244;118693608;118969294;119510867;118975249;118969295;147412469;147661244;148295036;147500014;147095290;147325097;147729577;148347606;147777213;148347609;147325105;148469967;147500015;147328993;148295035;147325098;147729578;147325099;148130753;148025030;147728364;147729580;147581064;148347611;147328997;148347608;147325104;147412464;147182777;148469966;147141579;147934347;147728488;147934346;148347594;147412429;147934345;147141580;147934348;148469964;148347610;147936096;148347616;147384980;148025031;148469959;112941247;112942266,10.659334309600506
109235648,10.651304264930753,1.0,148768506;129280523;121541240;136225405;136433932;136802624;128205454;128441033;139749059;109235648;126545309;124968566;134918867;141295083;143630257;143025692;108175845,10.651304264930753
111775626,10.649981011411374,1.0,133937085;133489390;134336169;134056282;118675675;118813071;147638780;112997384;113433670;111936809;111775626;111513294;112296986;111510466;131496112;132285565;132721172;132035477;130006286;129347714;117289621;107438610;106620431;106996431;107212383;106771238;121058167;121315099;121314910;128127967;152293717;139584385;109266170;109161484;109265096;110805877;110477058;110923095;110111387;110477059;125550989;125552665;125443304;125443403;124989634;134366997;146316199;146965601;123903060;123903105;123903104;123101668;122067724;122678924;122067723;113894866;127238737;115314159;116047784;114903429;143535705;107619099;108111835;108110218;117909923;117566680,10.649981011411374
111510466,10.649981011411374,1.0,133937085;133489390;134336169;134056282;118675675;118813071;147638780;112997384;113433670;111936809;111775626;111513294;112296986;111510466;131496112;132285565;132721172;132035477;130006286;129347714;117289621;107438610;106620431;106996431;107212383;106771238;121058167;121315099;121314910;128127967;152293717;139584385;109266170;109161484;109265096;110805877;110477058;110923095;110111387;110477059;125550989;125552665;125443304;125443403;124989634;134366997;146316199;146965601;123903060;123903105;123903104;123101668;122067724;122678924;122067723;113894866;127238737;115314159;116047784;114903429;143535705;107619099;108111835;108110218;117909923;117566680,10.649981011411374
134798456,10.647103704113492,1.0,133263634;133263638;133263633;147165410;147815242;149586325;148530947;142641004;142638766;142641002;142640986;142638768;142917033;142266509;129458206;129870213;136249851;136380789;136380784;136249892;135652427;139637203;139637224;140234631;138155749;137681532;137227109;126405231;126280674;125637482;124793226;135425470;134798456;134699849;134798465;146314453;146371486;123313054;123728626;122977402;127573992;141165309;141595130;141165294;141165323;141569153;141569155;143200683;143703582;143200677;143875958;143200676;143200674;145762993;145134220;145134222,10.647103704113492
134798465,10.647103704113492,1.0,133263634;133263638;133263633;147165410;147815242;149586325;148530947;142641004;142638766;142641002;142640986;142638768;142917033;142266509;129458206;129870213;136249851;136380789;136380784;136249892;135652427;139637203;139637224;140234631;138155749;137681532;137227109;126405231;126280674;125637482;124793226;135425470;134798456;134699849;134798465;146314453;146371486;123313054;123728626;122977402;127573992;141165309;141595130;141165294;141165323;141569153;141569155;143200683;143703582;143200677;143875958;143200676;143200674;145762993;145134220;145134222,10.647103704113492
109722900,10.646669944447037,1.0,133422653;147223470;112409021;112416230;112409066;131069481;130982916;148626348;149382597;132541691;131892077;142662452;142838741;142376907;142591700;142409440;129434967;130366327;130294172;120714406;128600610;139129508;139800805;138869476;138605282;137296373;137072371;137567478;109880045;109722901;109722900;125620853;125918051;126481379;124316710;135319857;123972743;114419296;127703928;126798177;141468781;140812677;144032908;144156309;150388949;145614744,10.646669944447037
109722901,10.646669944447037,1.0,133422653;147223470;112409021;112416230;112409066;131069481;130982916;148626348;149382597;132541691;131892077;142662452;142838741;142376907;142591700;142409440;129434967;130366327;130294172;120714406;128600610;139129508;139800805;138869476;138605282;137296373;137072371;137567478;109880045;109722901;109722900;125620853;125918051;126481379;124316710;135319857;123972743;114419296;127703928;126798177;141468781;140812677;144032908;144156309;150388949;145614744,10.646669944447037
128243599,10.637308792348195,1.0,119589873;142704003;121103170;128243599;138371065;125372255;124818279;134466925;134513226;117556980,10.637308792348195
107449626,10.633341317201657,1.0,133976762;133941947;134063350;134063349;133404536;133795448;134063212;133404535;134063346;134063210;133984618;133764129;133404516;133893346;133764130;133424926;134035806;133404507;133404511;134052374;134260630;134063376;133404547;134071897;133412241;134037139;134063372;134063297;134399425;133404509;134063261;133795661;133447640;133788736;133404506;134260555;118970106;118970104;118970105;119398118;119086510;118975266;119149462;118816478;118975248;119509450;118975244;118693608;118969294;119510867;118975249;118969295;147412469;147661244;148295036;147500014;147095290;147325097;147729577;148347606;147777213;148347609;147325105;148469967;147500015;147328993;148295035;147325098;147729578;147325099;148130753;148025030;147728364;147729580;147581064;148347611;147328997;148347608;147325104;147412464;147182777;148469966;147141579;147934347;147728488;147934346;148347594;147412429;147934345;147141580;147934348;148469964;148347610;147936096;148347616;147384980;148025031;148469959;112941247;112942266,10.633341317201657
128496126,10.632162281447956,1.0,134063292;133405134;134260632;133470424;133848079;119112618;147728366;148259991;147184787;147375896;147729856;147729876;111764583;112233889;130996215;131364623;131335629;130595510;131812334;148550329;148921701;148676184;148676178;149602566;132281504;132928779;133125399;132756511;132752145;132609048;142718829;141874586;141865176;142472153;141968130;129389797;129813044;129817859;116508667;116572277;116560749;116727270;117155456;107220771;135884219;136699812;136519959;136275394;128056766;128496126;128440949;128034836;128292482;129049942;127962325;151473527;151831552;152291075;152085425;152914825;152654223;152962576;139454217;140208206;139695746;139864930;138328153;137152126;110434332;125749943;126346029;126296727;126640244;126296723;126296729;125865540;124389951;125135801;124968567;124591389;124312714;124916196;124968581;135536892;134622071;135388719;134615535;134831374;134831372;135455107;134831375;134831315;146719676;146977203;146329921;123425018;122674390;114117971;127818367;127265822,10.632162281447956
129023941,10.63192721620184,1.0,119083312;119237697;113679478;112492963;112358692;112749186;111629369;111341364;112354083;111629406;111629404;111276248;111936735;111986377;111779425;111999820;111936742;129593768;117059581;116483443;116349219;116951369;106549629;106976737;106810721;106934293;107267428;120135244;121309911;129023941;109698310;109640972;109742211;110042682;110766199;110052650;110531379;110052651;110111216;110390124;110111212;110857572;110928472;110234145;110390241;124332606;124332605;124973032;123252939;122067679;113638207;114408126;113638206;113638205;113885538;113899418;114410390;113899157;113899417;114754194;113707731;127634352;141157564;115932983;114903355;114903349;115932984;115314930;115633887;114903332;107621222;108548226;117567031;117566701;117909909,10.63192721620184
124973032,10.63192721620184,1.0,119083312;119237697;113679478;112492963;112358692;112749186;111629369;111341364;112354083;111629406;111629404;111276248;111936735;111986377;111779425;111999820;111936742;129593768;117059581;116483443;116349219;116951369;106549629;106976737;106810721;106934293;107267428;120135244;121309911;129023941;109698310;109640972;109742211;110042682;110766199;110052650;110531379;110052651;110111216;110390124;110111212;110857572;110928472;110234145;110390241;124332606;124332605;124973032;123252939;122067679;113638207;114408126;113638206;113638205;113885538;113899418;114410390;113899157;113899417;114754194;113707731;127634352;141157564;115932983;114903355;114903349;115932984;115314930;115633887;114903332;107621222;108548226;117567031;117566701;117909909,10.63192721620184
145689632,10.631335200239995,1.0,119520989;119652302;147413652;113565271;113125907;130905148;131176064;149653800;132218940;131999349;142380454;116659651;107458630;135608782;128497839;128954053;128951197;152134466;139640778;138459708;138132791;138325832;138850965;136718623;137651167;108490586;109553569;109103428;126182097;135261403;135535937;146041240;146328452;123362428;123348961;123554532;123378126;113969976;113934800;113934799;114807777;144278584;143544310;144650160;145677936;145146077;145214121;145689632;145225740;107979301;107979300,10.631335200239995
118107626,10.627939439807315,1.0,133365683;133365677;133365661;133997335;133365679;133741605;148246263;148304297;148404649;147280369;147588257;147280368;147792541;147459981;147588256;147855900;148129244;112224051;111957851;130755815;130755817;130853673;149506685;149334716;148656187;148656184;149507427;149582614;132985470;132756660;133136108;133136115;133103599;131938759;133103633;142020412;142266293;142397228;142759660;142724780;142397230;142724782;142511731;141820717;142511730;142106794;142106787;142724775;141876949;142724773;141820745;142615709;142477218;141820747;142724777;141876945;141857179;142397254;141820741;129366453;129514087;129901205;129984018;129548307;117080739;107467290;120567974;121367166;121902715;121640128;136206328;136206257;136206256;136206254;136206322;135904420;135904423;136652897;136332568;135904522;136841805;136416643;129178291;128446538;128794560;129176077;128181042;128794563;151644044;151644041;151412152;151650640;151768968;151921593;151769406;152183557;152044992;152159594;152331031;152159595,10.627939439807315
109638791,10.625197751239789,1.0,133365683;133365677;133365661;133997335;133365679;133741605;148246263;148304297;148404649;147280369;147588257;147280368;147792541;147459981;147588256;147855900;148129244;112224051;111957851;130755815;130755817;130853673;149506685;149334716;148656187;148656184;149507427;149582614;132985470;132756660;133136108;133136115;133103599;131938759;133103633;142020412;142266293;142397228;142759660;142724780;142397230;142724782;142511731;141820717;142511730;142106794;142106787;142724775;141876949;142724773;141820745;142615709;142477218;141820747;142724777;141876945;141857179;142397254;141820741;129366453;129514087;129901205;129984018;129548307;117080739;107467290;120567974;121367166;121902715;121640128;136206328;136206257;136206256;136206254;136206322;135904420;135904423;136652897;136332568;135904522;136841805;136416643;129178291;128446538;128794560;129176077;128181042;128794563;151644044;151644041;151412152;151650640;151768968;151921593;151769406;152183557;152044992;152159594;152331031;152159595,10.625197751239789
109896512,10.625197751239789,1.0,133365683;133365677;133365661;133997335;133365679;133741605;148246263;148304297;148404649;147280369;147588257;147280368;147792541;147459981;147588256;147855900;148129244;112224051;111957851;130755815;130755817;130853673;149506685;149334716;148656187;148656184;149507427;149582614;132985470;132756660;133136108;133136115;133103599;131938759;133103633;142020412;142266293;142397228;142759660;142724780;142397230;142724782;142511731;141820717;142511730;142106794;142106787;142724775;141876949;142724773;141820745;142615709;142477218;141820747;142724777;141876945;141857179;142397254;141820741;129366453;129514087;129901205;129984018;129548307;117080739;107467290;120567974;121367166;121902715;121640128;136206328;136206257;136206256;136206254;136206322;135904420;135904423;136652897;136332568;135904522;136841805;136416643;129178291;128446538;128794560;129176077;128181042;128794563;151644044;151644041;151412152;151650640;151768968;151921593;151769406;152183557;152044992;152159594;152331031;152159595,10.625197751239789
136249851,10.621089060550931,1.0,133263634;133263638;133263633;147165410;147815242;149586325;148530947;142641004;142638766;142641002;142640986;142638768;142917033;142266509;129458206;129870213;136249851;136380789;136380784;136249892;135652427;139637203;139637224;140234631;138155749;137681532;137227109;126405231;126280674;125637482;124793226;135425470;134798456;134699849;134798465;146314453;146371486;123313054;123728626;122977402;127573992;141165309;141595130;141165294;141165323;141569153;141569155;143200683;143703582;143200677;143875958;143200676;143200674;145762993;145134220;145134222,10.621089060550931
108091698,10.610293929882804,1.0,134035512;134169196;134304874;134381650;133338148;133910617;133944724;134381961;133338150;133596250;134406507;133336527;134409871;119589876;119371444;119371443;119371434;119371435;119589901;118804496;118534348;147910067;148388278;147404218;147762874;147413410;147789207;148025366;148285593;148285648;148295312;148111939;147762875;148111937;147279195;147789208;148108622;148108629;147762872;148150676;113525565;112643704;113521788;113492854;112856374;113028086;113525552;112855983;113171663;112484818;113200600;113171669;113167366;112484822;113357066;112484820;111180094;111943929;111764600;111741235;111522163;111176043;111764579;111507849;112310553;111807382;111721291;112257483;112257484;130970687;132103796;130714804;131727584;131796000;131268155;131238415;130717461;130978901;131120132;130705547;131120153;131268174;131120716;130731271;131543510;131436481;148894641;148626598;149286310;148626600;148625192;148626597;148898977;148582624;148898976;148898975;149286307;148956055;148626601;149286313,10.610293929882804
128446913,10.608033564981989,1.0,133968438;133361907;133666796;133378098;134133185;119454008;119454137;119096050;118828320;118848138;118848652;118848789;119651863;148171002;147506137;147441649;148170884;147441644;148310939;148254309;148310841;147274709;148310874;113468534;112720752;112610734;112818030;113257127;112445094;112896180;113583511;113257101;112896235;112445125;111476734;111688885;112235337;111476944;111467802;112235339;131635450;130890109;131635449;130647643;130647636;131504538;131748947;148518521;149342944;149342943;148825634;149046697;149141780;131882678;132098386;132984725;132115271;132492675;132098385;142105468;142481584;142735303;129660792;129207002;129631194;129752798;130199429;129268454;130199427;129423140;129423132;129748386;117102701;116712100;116389343;117348819;116389896;107252207;106931599;106958338;106931556;120434298;120223519;120434508;120434499;120223496;121834105;121662202;120984417;121214354;121662346;121214353;120915664;120984471;121214341;121834118;121764544;120915784;135633251;136238425,10.608033564981989
135604487,10.608033564981989,1.0,133968438;133361907;133666796;133378098;134133185;119454008;119454137;119096050;118828320;118848138;118848652;118848789;119651863;148171002;147506137;147441649;148170884;147441644;148310939;148254309;148310841;147274709;148310874;113468534;112720752;112610734;112818030;113257127;112445094;112896180;113583511;113257101;112896235;112445125;111476734;111688885;112235337;111476944;111467802;112235339;131635450;130890109;131635449;130647643;130647636;131504538;131748947;148518521;149342944;149342943;148825634;149046697;149141780;131882678;132098386;132984725;132115271;132492675;132098385;142105468;142481584;142735303;129660792;129207002;129631194;129752798;130199429;129268454;130199427;129423140;129423132;129748386;117102701;116712100;116389343;117348819;116389896;107252207;106931599;106958338;106931556;120434298;120223519;120434508;120434499;120223496;121834105;121662202;120984417;121214354;121662346;121214353;120915664;120984471;121214341;121834118;121764544;120915784;135633251;136238425,10.608033564981989
148299783,10.604213644699113,1.0,133804140;133915872;119154491;148299783;113217070;113447176;113216922;111458344;111458191;149688647;131892208;142843966;117344003;120965203;136190022;128309934;128448591;151536828;152660988;139308814;109632941;109692626;110629600;110011083;126020172;124345867;135100181;135360340;122301541;113666168;113780181;114770067;127747673;115358901;150581656;145745081;107724158;108468034;117794438,10.604213644699113
149688647,10.604213644699113,1.0,133804140;133915872;119154491;148299783;113217070;113447176;113216922;111458344;111458191;149688647;131892208;142843966;117344003;120965203;136190022;128309934;128448591;151536828;152660988;139308814;109632941;109692626;110629600;110011083;126020172;124345867;135100181;135360340;122301541;113666168;113780181;114770067;127747673;115358901;150581656;145745081;107724158;108468034;117794438,10.604213644699113
121401666,10.603117103098972,1.0,134253949;134063350;134063349;133404536;134136696;134260409;134063212;133404535;134063346;134063210;133984618;133405089;133368604;133404516;133424926;133404507;133404511;134260630;134063376;133981269;133404547;133412241;134037139;133405075;134063372;134063297;134399425;133404509;133505885;134063261;133795661;133447640;133788736;133404506;134260555;134253963;118587455;118587451;119398118;118954351;119506912;118975266;119244321;119506913;119149462;119506909;118975248;119244315;119506907;119506908;119509450;119685704;118975244;118693608;119234377;118975249;119393105;119244324;119237696;118968535;147412469;147095290;147638778;147325097;147506345;147729577;148347606;148347609;147325105;147478095;148469967;147536515;147649475;147328993;147325098;147729578;147325099;147536513;148130753;147728364;147729580;147581064;147684627;148347611;147328997;148347608;147325104;147412464;147432569;147988046;148469966;147472936;147506344;147728488;148347594;148199922;147412429;147988045;147536514;148469964,10.603117103098972
